309,"Clinton","Well, I certainly will, because I think that's a very fair and important question. Look, I respect his children. His children are incredibly able and devoted, and I think that says a lot about Donald. I don't agree with nearly anything else he says or does, but I do respect that. And I think that is something that as a mother and a grandmother is very important to me. So I believe that this election has become in part so -- so conflict-oriented, so intense because there's a lot at stake. This is not an ordinary time, and this is not an ordinary election. We are going to be choosing a president who will set policy for not just four or eight years, but because of some of the important decisions we have to make here at home and around the world, from the Supreme Court to energy and so much else, and so there is a lot at stake. It's one of the most consequential elections that we've had. And that's why I've tried to put forth specific policies and plans, trying to get it off of the personal and put it on to what it is I want to do as president. And that's why I hope people will check on that for themselves so that they can see that, yes, I've spent 30 years, actually maybe a little more, working to help kids and families. And I want to take all that experience to the White House and do that every single day. ","10/9/16"
310,"Raddatz","Mr. Trump?","10/9/16"
311,"Trump","Well, I consider her statement about my children to be a very nice compliment. I don't know if it was meant to be a compliment, but it is a great -- I'm very proud of my children. And they've done a wonderful job, and they've been wonderful, wonderful kids. So I consider that a compliment. I will say this about Hillary. She doesn't quit. She doesn't give up. I respect that. I tell it like it is. She's a fighter. I disagree with much of what she's fighting for. I do disagree with her judgment in many cases. But she does fight hard, and she doesn't quit, and she doesn't give up. And I consider that to be a very good trait. ","10/9/16"
312,"Raddatz","Thanks to both of you.","10/9/16"
313,"Cooper","We want to thank both the candidates. We want to thank the university here. This concludes the town hall meeting. Our thanks to the candidates, the commission, Washington University, and to everybody who watched. ","10/9/16"
1,"Wallace","Good evening from the Thomas and Mack Center at the University of Nevada, Las Vegas. I'm Chris Wallace of Fox News, and I welcome you to the third and final of the 2016 presidential debates between Secretary of State Hillary Clinton and Donald J. Trump. ","10/19/2016"
2,"Wallace","This debate is sponsored by the Commission on Presidential Debates. The commission has designed the format: Six roughly 15-minute segments with two-minute answers to the first question, then open discussion for the rest of each segment. Both campaigns have agreed to those rules. For the record, I decided the topics and the questions in each topic. None of those questions has been shared with the commission or the two candidates. The audience here in the hall has promised to remain silent. No cheers, boos, or other interruptions so we and you can focus on what the candidates have to say. ","10/19/2016"
3,"Wallace","No noise, except right now, as we welcome the Democratic nominee for president, Secretary Clinton, and the Republican nominee for president, Mr. Trump.","10/19/2016"
4,"Audience","(APPLAUSE)","10/19/2016"
5,"Wallace","Secretary Clinton, Mr. Trump, welcome. Let's get right to it. The first topic is the Supreme Court. You both talked briefly about the court in the last debate, but I want to drill down on this, because the next president will almost certainly have at least one appointment and likely or possibly two or three appointments. ","10/19/2016"
6,"Wallace","Which means that you will, in effect, determine the balance of the court for what could be the next quarter century. First of all, where do you want to see the court take the country? And secondly, what's your view on how the Constitution should be interpreted? Do the founders' words mean what they say or is it a living document to be applied flexibly according to changing circumstances? In this segment, Secretary Clinton, you go first. You have two minutes. ","10/19/2016"
7,"Clinton","Thank you very much, Chris. And thanks to UNLV for hosting us. You know, I think when we talk about the Supreme Court, it really raises the central issue in this election, namely, what kind of country are we going to be? What kind of opportunities will we provide for our citizens? What kind of rights will Americans have? And I feel strongly that the Supreme Court needs to stand on the side of the American people, not on the side of the powerful corporations and the wealthy. For me, that means that we need a Supreme Court that will stand up on behalf of women's rights, on behalf of the rights of the LGBT community, that will stand up and say no to Citizens United, a decision that has undermined the election system in our country because of the way it permits dark, unaccountable money to come into our electoral system. I have major disagreements with my opponent about these issues and others that will be before the Supreme Court. But I feel that at this point in our country's history, it is important that we not reverse marriage equality, that we not reverse Roe v. Wade, that we stand up against Citizens United, we stand up for the rights of people in the workplace, that we stand up and basically say: The Supreme Court should represent all of us. That's how I see the court, and the kind of people that I would be looking to nominate to the court would be in the great tradition of standing up to the powerful, standing up on behalf of our rights as Americans. And I look forward to having that opportunity. I would hope that the Senate would do its job and confirm the nominee that President Obama has sent to them. That's the way the Constitution fundamentally should operate. The president nominates, and then the Senate advises and consents, or not, but they go forward with the process. ","10/19/2016"
8,"Wallace","Secretary Clinton, thank you. ","10/19/2016"
9,"Wallace","Mr. Trump, same question. Where do you want to see the court take the country? And how do you believe the Constitution should be interpreted? ","10/19/2016"
10,"Trump","Well, first of all, it's great to be with you, and thank you, everybody. The Supreme Court: It's what it's all about. Our country is so, so -- it's just so imperative that we have the right justices. Something happened recently where Justice Ginsburg made some very, very inappropriate statements toward me and toward a tremendous number of people, many, many millions of people that I represent. And she was forced to apologize. And apologize she did. But these were statements that should never, ever have been made. We need a Supreme Court that in my opinion is going to uphold the Second Amendment, and all amendments, but the Second Amendment, which is under absolute siege. I believe if my opponent should win this race, which I truly don't think will happen, we will have a Second Amendment which will be a very, very small replica of what it is right now. But I feel that it's absolutely important that we uphold, because of the fact that it is under such trauma. I feel that the justices that I am going to appoint -- and I've named 20 of them -- the justices that I'm going to appoint will be pro-life. They will have a conservative bent. They will be protecting the Second Amendment. They are great scholars in all cases, and they're people of tremendous respect. They will interpret the Constitution the way the founders wanted it interpreted. And I believe that's very, very important. I don't think we should have justices appointed that decide what they want to hear. It's all about the Constitution of -- of -- and so important, the Constitution the way it was meant to be. And those are the people that I will appoint. ","10/19/2016"
11,"Wallace","Mr. Trump, thank you. ","10/19/2016"
12,"Wallace","We now have about 10 minutes for an open discussion. I want to focus on two issues that, in fact, by the justices that you name could end up changing the existing law of the land. First is one that you mentioned, Mr. Trump, and that is guns. Secretary Clinton, you said last year, let me quote, ""The Supreme Court is wrong on the Second Amendment."" And now, in fact, in the 2008 Heller case, the court ruled that there is a constitutional right to bear arms, but a right that is reasonably limited. Those were the words of the Judge Antonin Scalia who wrote the decision. What's wrong with that? ","10/19/2016"
13,"Clinton","Well, first of all, I support the Second Amendment. I lived in Arkansas for 18 wonderful years. I represented upstate New York. I understand and respect the tradition of gun ownership. It goes back to the founding of our country. But I also believe that there can be and must be reasonable regulation. Because I support the Second Amendment doesn't mean that I want people who shouldn't have guns to be able to threaten you, kill you or members of your family. And so when I think about what we need to do, we have 33,000 people a year who die from guns. I think we need comprehensive background checks, need to close the online loophole, close the gun show loophole. There's other matters that I think are sensible that are the kind of reforms that would make a difference that are not in any way conflicting with the Second Amendment. You mentioned the Heller decision. And what I was saying that you referenced, Chris, was that I disagreed with the way the court applied the Second Amendment in that case, because what the District of Columbia was trying to do was to protect toddlers from guns and so they wanted people with guns to safely store them. And the court didn't accept that reasonable regulation, but they've accepted many others. So I see no conflict between saving people's lives and defending the Second Amendment. ","10/19/2016"
14,"Wallace","Let me bring Mr. Trump in here. The bipartisan Open Debate Coalition got millions of votes on questions to ask here, and this was, in fact, one of the top questions that they got. How will you ensure the Second Amendment is protected? You just heard Secretary Clinton's answer. Does she persuade you that, while you may disagree on regulation, that, in fact, she supports a Second Amendment right to bear arms? ","10/19/2016"
15,"Trump","Well, the D.C. vs. Heller decision was very strongly -- and she was extremely angry about it. I watched. I mean, she was very, very angry when upheld. And Justice Scalia was so involved. And it was a well-crafted decision. But Hillary was extremely upset, extremely angry. And people that believe in the Second Amendment and believe in it very strongly were very upset with what she had to say. ","10/19/2016"
16,"Wallace","Well, let me bring in Secretary Clinton. Were you extremely upset? ","10/19/2016"
17,"Clinton","Well, I was upset because, unfortunately, dozens of toddlers injure themselves, even kill people with guns, because, unfortunately, not everyone who has loaded guns in their homes takes appropriate precautions. But there's no doubt that I respect the Second Amendment, that I also believe there's an individual right to bear arms. That is not in conflict with sensible, commonsense regulation. And, you know, look, I understand that Donald's been strongly supported by the NRA. The gun lobby's on his side. They're running millions of dollars of ads against me. And I regret that, because what I would like to see is for people to come together and say: Of course we're going to protect and defend the Second Amendment. But we're going to do it in a way that tries to save some of these 33,000 lives that we lose every year. ","10/19/2016"
18,"Wallace","Let me bring Mr. Trump back into this, because, in fact, you oppose any limits on assault weapons, any limits on high- capacity magazines. You support a national right to carry law. Why, sir? ","10/19/2016"
19,"Trump","Well, let me just tell you before we go any further. In Chicago, which has the toughest gun laws in the United States, probably you could say by far, they have more gun violence than any other city. So we have the toughest laws, and you have tremendous gun violence. I am a very strong supporter of the Second Amendment. And I am -- I don't know if Hillary was saying it in a sarcastic manner, but I'm very proud to have the endorsement of the NRA. And it's the earliest endorsement they've ever given to anybody who ran for president. So I'm very honored by all of that. We are going to appoint justices -- this is the best way to help the Second Amendment. We are going to appoint justices that will feel very strongly about the Second Amendment, that will not do damage to the Second Amendment. ","10/19/2016"
20,"Wallace","Well, let's pick up on another issue which divides you and the justices that whoever ends up winning this election appoints could have a dramatic effect there, and that's the issue of abortion. ","10/19/2016"
21,"Trump","Right.","10/19/2016"
22,"Wallace","Mr. Trump, you're pro-life. But I want to ask you specifically: Do you want the court, including the justices that you will name, to overturn Roe v. Wade, which includes -- in fact, states -- a woman's right to abortion? ","10/19/2016"
23,"Trump","Well, if that would happen, because I am pro-life, and I will be appointing pro-life judges, I would think that that will go back to the individual states. ","10/19/2016"
24,"Wallace","But I'm asking you specifically. Would you like to...","10/19/2016"
25,"Trump","If they overturned it, it will go back to the states. ","10/19/2016"
26,"Wallace","But what I'm asking you, sir, is, do you want to see the court overturn -- you just said you want to see the court protect the Second Amendment. Do you want to see the court overturn Roe v. Wade? ","10/19/2016"
27,"Trump","Well, if we put another two or perhaps three justice on, that's really what's going to be -- that will happen. And that'll happen automatically, in my opinion, because I am putting pro-life justices on the court. I will say this: It will go back to the states, and the states will then make a determination. ","10/19/2016"
28,"Wallace","Secretary Clinton?","10/19/2016"
29,"Clinton","Well, I strongly support Roe v. Wade, which guarantees a constitutional right to a woman to make the most intimate, most difficult, in many cases, decisions about her health care that one can imagine. And in this case, it's not only about Roe v. Wade. It is about what's happening right now in America. So many states are putting very stringent regulations on women that block them from exercising that choice to the extent that they are defunding Planned Parenthood, which, of course, provides all kinds of cancer screenings and other benefits for women in our country. Donald has said he's in favor of defunding Planned Parenthood. He even supported shutting the government down to defund Planned Parenthood. I will defend Planned Parenthood. I will defend Roe v. Wade, and I will defend women's rights to make their own health care decisions. ","10/19/2016"
30,"Wallace","Secretary Clinton...","10/19/2016"
31,"Clinton","And we have come too far to have that turned back now. And, indeed, he said women should be punished, that there should be some form of punishment for women who obtain abortions. And I could just not be more opposed to that kind of thinking. ","10/19/2016"
32,"Wallace","I'm going to give you a chance to respond, but I want to ask you, Secretary Clinton, I want to explore how far you believe the right to abortion goes. You have been quoted as saying that the fetus has no constitutional rights. You also voted against a ban on late-term, partial-birth abortions. Why? ","10/19/2016"
33,"Clinton","Because Roe v. Wade very clearly sets out that there can be regulations on abortion so long as the life and the health of the mother are taken into account. And when I voted as a senator, I did not think that that was the case. The kinds of cases that fall at the end of pregnancy are often the most heartbreaking, painful decisions for families to make. I have met with women who toward the end of their pregnancy get the worst news one could get, that their health is in jeopardy if they continue to carry to term or that something terrible has happened or just been discovered about the pregnancy. I do not think the United States government should be stepping in and making those most personal of decisions. So you can regulate if you are doing so with the life and the health of the mother taken into account. ","10/19/2016"
34,"Wallace","Mr. Trump, your reaction? And particularly on this issue of late-term, partial-birth abortions. ","10/19/2016"
35,"Trump","Well, I think it's terrible. If you go with what Hillary is saying, in the ninth month, you can take the baby and rip the baby out of the womb of the mother just prior to the birth of the baby. Now, you can say that that's OK and Hillary can say that that's OK. But it's not OK with me, because based on what she's saying, and based on where she's going, and where she's been, you can take the baby and rip the baby out of the womb in the ninth month on the final day. And that's not acceptable. ","10/19/2016"
36,"Clinton","Well, that is not what happens in these cases. And using that kind of scare rhetoric is just terribly unfortunate. You should meet with some of the women that I have met with, women I have known over the course of my life. This is one of the worst possible choices that any woman and her family has to make. And I do not believe the government should be making it. You know, I've had the great honor of traveling across the world on behalf of our country. I've been to countries where governments either forced women to have abortions, like they used to do in China, or forced women to bear children, like they used to do in Romania. And I can tell you: The government has no business in the decisions that women make with their families in accordance with their faith, with medical advice. And I will stand up for that right. ","10/19/2016"
37,"Wallace","All right. But just briefly, I want to move on to another segment... ","10/19/2016"
38,"Trump","And, honestly, nobody has business doing what I just said, doing that, as late as one or two or three or four days prior to birth. Nobody has that. ","10/19/2016"
39,"Wallace","All right. Let's move on to the subject of immigration. And there is almost no issue that separates the two of you more than the issue of immigration. Actually, there are a lot of issues that separate the two of you. Mr. Trump, you want to build a wall. Secretary Clinton, you have offered no specific plan for how you want to secure our southern border. Mr. Trump, you are calling for major deportations. Secretary Clinton, you say that within your first 100 days as president you're going to offer a package that includes a pathway to citizenship. The question, really, is, why are you right and your opponent wrong? Mr. Trump, you go first in this segment. You have two minutes. ","10/19/2016"
40,"Trump","Well, first of all, she wants to give amnesty, which is a disaster and very unfair to all of the people that are waiting on line for many, many years. We need strong borders. In the audience tonight, we have four mothers of -- I mean, these are unbelievable people that I've gotten to know over a period of years whose children have been killed, brutally killed by people that came into the country illegally. You have thousands of mothers and fathers and relatives all over the country. They're coming in illegally. Drugs are pouring in through the border. We have no country if we have no border. Hillary wants to give amnesty. She wants to have open borders. The border -- as you know, the Border Patrol agents, 16,500-plus ICE last week, endorsed me. First time they've ever endorsed a candidate. It means their job is tougher. But they know what's going on. They know it better than anybody. They want strong borders. They feel we have to have strong borders. I was up in New Hampshire the other day. The biggest complaint they have -- it's with all of the problems going on in the world, many of the problems caused by Hillary Clinton and by Barack Obama. All of the problems -- the single biggest problem is heroin that pours across our southern border. It's just pouring and destroying their youth. It's poisoning the blood of their youth and plenty of other people. We have to have strong borders. We have to keep the drugs out of our country. We are -- right now, we're getting the drugs, they're getting the cash. We need strong borders. We need absolute -- we cannot give amnesty. Now, I want to build the wall. We need the wall. And the Border Patrol, ICE, they all want the wall. We stop the drugs. We shore up the border. One of my first acts will be to get all of the drug lords, all of the bad ones -- we have some bad, bad people in this country that have to go out. We're going to get them out; we're going to secure the border. And once the border is secured, at a later date, we'll make a determination as to the rest. But we have some bad hombres here, and we're going to get them out. ","10/19/2016"
41,"Wallace","Mr. Trump, thank you. Same question to you, Secretary Clinton. Basically, why are you right and Mr. Trump is wrong? ","10/19/2016"
42,"Clinton","Well, as he was talking, I was thinking about a young girl I met here in Las Vegas, Carla, who is very worried that her parents might be deported, because she was born in this country but they were not. They work hard, they do everything they can to give her a good life. And you're right. I don't want to rip families apart. I don't want to be sending parents away from children. I don't want to see the deportation force that Donald has talked about in action in our country. We have 11 million undocumented people. They have 4 million American citizen children, 15 million people. He said as recently as a few weeks ago in Phoenix that every undocumented person would be subject to deportation. Now, here's what that means. It means you would have to have a massive law enforcement presence, where law enforcement officers would be going school to school, home to home, business to business, rounding up people who are undocumented. And we would then have to put them on trains, on buses to get them out of our country. I think that is an idea that is not in keeping with who we are as a nation. I think it's an idea that would rip our country apart. I have been for border security for years. I voted for border security in the United States Senate. And my comprehensive immigration reform plan of course includes border security. But I want to put our resources where I think they're most needed: Getting rid of any violent person. Anybody who should be deported, we should deport them. When it comes to the wall that Donald talks about building, he went to Mexico, he had a meeting with the Mexican president. Didn't even raise it. He choked and then got into a Twitter war because the Mexican president said we're not paying for that wall. So I think we are both a nation of immigrants and we are a nation of laws and that we can act accordingly. And that's why I'm introducing comprehensive immigration reform within the first 100 days with the path to citizenship. ","10/19/2016"
43,"Wallace","Thank you, Secretary Clinton. I want to follow up... ","10/19/2016"
44,"Trump","Chris, I think it's... ","10/19/2016"
45,"Wallace","OK.","10/19/2016"
46,"Trump","I think I should respond to that. First of all, I had a very good meeting with the president of Mexico. Very nice man. We will be doing very much better with Mexico on trade deals. Believe me. The NAFTA deal signed by her husband is one of the worst deals ever made of any kind, signed by anybody. It's a disaster. Hillary Clinton wanted the wall. Hillary Clinton fought for the wall in 2006 or thereabouts. Now, she never gets anything done, so naturally the wall wasn't built. But Hillary Clinton wanted the wall. ","10/19/2016"
47,"Wallace","Well, let me -- wait, wait, sir, let me... ","10/19/2016"
48,"Trump","We are a country of laws. We either have -- and by the way...","10/19/2016"
49,"Wallace","Now, wait. I'd like to hear from... ","10/19/2016"
50,"Trump","Well -- well, but she said one thing. ","10/19/2016"
51,"Wallace","I'd like to hear -- I'd like to hear from Secretary Clinton.","10/19/2016"
52,"Clinton","I voted for border security, and there are... ","10/19/2016"
53,"Trump","And the wall.","10/19/2016"
54,"Clinton","There are some limited places where that was appropriate. There also is necessarily going to be new technology and how best to deploy that. But it is clear, when you look at what Donald has been proposing, he started his campaign bashing immigrants, calling Mexican immigrants rapists and criminals and drug dealers, that he has a very different view about what we should do to deal with immigrants. Now, what I am also arguing is that bringing undocumented immigrants out from the shadows, putting them into the formal economy will be good, because then employers can't exploit them and undercut Americans' wages. And Donald knows a lot about this. He used undocumented labor to build the Trump Tower. He underpaid undocumented workers, and when they complained, he basically said what a lot of employers do: ""You complain, I'll get you deported."" I want to get everybody out of the shadows, get the economy working, and not let employers like Donald exploit undocumented workers, which hurts them, but also hurts American workers. ","10/19/2016"
55,"Wallace","Mr. Trump?","10/19/2016"
56,"Trump","President Obama has moved millions of people out. Nobody knows about it, nobody talks about it. But under Obama, millions of people have been moved out of this country. They've been deported. She doesn't want to say that, but that's what's happened, and that's what happened big league. As far as moving these people out and moving -- we either have a country or we don't. We're a country of laws. We either have a border or we don't. Now, you can come back in and you can become a citizen. But it's very unfair. We have millions of people that did it the right way. They're on line. They're waiting. We're going to speed up the process, big league, because it's very inefficient. But they're on line and they're waiting to become citizens. Very unfair that somebody runs across the border, becomes a citizen, under her plan, you have open borders. You would have a disaster on trade, and you will have a disaster with your open borders. ","10/19/2016"
57,"Wallace","I want to...","10/19/2016"
58,"Trump","But what she doesn't say is that President Obama has deported millions and millions of people just the way it is.","10/19/2016"
59,"Wallace","Secretary Clinton, I want to... ","10/19/2016"
60,"Clinton","We will not have open borders. That is...","10/19/2016"
61,"Wallace","Well, let me -- Secretary... ","10/19/2016"
62,"Clinton","That is a rank mischaracterization.","10/19/2016"
63,"Wallace","Secretary Clinton...","10/19/2016"
64,"Clinton","We will have secure borders, but we'll also have reform. And this used to be a bipartisan issue. Ronald Reagan was the last president... ","10/19/2016"
65,"Wallace","Secretary Clinton, excuse me. Secretary Clinton. ","10/19/2016"
66,"Clinton","... to sign immigration reform, and George W. Bush supported it, as well. ","10/19/2016"
67,"Wallace","Secretary Clinton, I want to clear up your position on this issue, because in a speech you gave to a Brazilian bank, for which you were paid $225,000, we've learned from the WikiLeaks, that you said this, and I want to quote. ""My dream is a hemispheric common market with open trade and open borders."" So that's the question... ","10/19/2016"
68,"Trump","Thank you.","10/19/2016"
69,"Wallace","That's the question. Please quiet, everybody. Is that your dream, open borders? ","10/19/2016"
70,"Clinton","Well, if you went on to read the rest of the sentence, I was talking about energy. You know, we trade more energy with our neighbors than we trade with the rest of the world combined. And I do want us to have an electric grid, an energy system that crosses borders. I think that would be a great benefit to us. But you are very clearly quoting from WikiLeaks. And what's really important about WikiLeaks is that the Russian government has engaged in espionage against Americans. They have hacked American websites, American accounts of private people, of institutions. Then they have given that information to WikiLeaks for the purpose of putting it on the Internet. This has come from the highest levels of the Russian government, clearly, from Putin himself, in an effort, as 17 of our intelligence agencies have confirmed, to influence our election. ","10/19/2016"
71,"Clinton","So I actually think the most important question of this evening, Chris, is, finally, will Donald Trump admit and condemn that the Russians are doing this and make it clear that he will not have the help of Putin in in this election, that he rejects Russian espionage against Americans, which he actually encouraged in the past? Those are the questions we need answered. We've never had anything like this happen in any of our elections before. ","10/19/2016"
72,"Wallace","Well?","10/19/2016"
73,"Trump","That was a great pivot off the fact that she wants open borders, OK? How did we get on to Putin? ","10/19/2016"
74,"Wallace","Hold on -- hold on, wait. Hold on, folks. Because we -- this is going to end up getting out of control. Let's try to keep it quiet so -- for the candidates and for the American people. ","10/19/2016"
75,"Trump","So just to finish on the borders...","10/19/2016"
76,"Wallace","Yes?","10/19/2016"
77,"Trump","She wants open borders. People are going to pour into our country. People are going to come in from Syria. She wants 550 percent more people than Barack Obama, and he has thousands and thousands of people. They have no idea where they come from. And you see, we are going to stop radical Islamic terrorism in this country. She won't even mention the words, and neither will President Obama. So I just want to tell you, she wants open borders. Now we can talk about Putin. I don't know Putin. He said nice things about me. If we got along well, that would be good. If Russia and the United States got along well and went after ISIS, that would be good. He has no respect for her. He has no respect for our president. And I'll tell you what: We're in very serious trouble, because we have a country with tremendous numbers of nuclear warheads -- 1,800, by the way -- where they expanded and we didn't, 1,800 nuclear warheads. And she's playing chicken. Look, Putin... ","10/19/2016"
78,"Wallace","Wait, but... ","10/19/2016"
79,"Trump","... from everything I see, has no respect for this person. ","10/19/2016"
80,"Clinton","Well, that's because he'd rather have a puppet as president of the United States. ","10/19/2016"
81,"Trump","No puppet. No puppet.","10/19/2016"
82,"Clinton","And it's pretty clear...","10/19/2016"
83,"Trump","You're the puppet!","10/19/2016"
84,"Clinton","It's pretty clear you won't admit...","10/19/2016"
85,"Trump","No, you're the puppet. ","10/19/2016"
86,"Clinton","... that the Russians have engaged in cyberattacks against the United States of America, that you encouraged espionage against our people, that you are willing to spout the Putin line, sign up for his wish list, break up NATO, do whatever he wants to do, and that you continue to get help from him, because he has a very clear favorite in this race. So I think that this is such an unprecedented situation. We've never had a foreign government trying to interfere in our election. We have 17 -- 17 intelligence agencies, civilian and military, who have all concluded that these espionage attacks, these cyberattacks, come from the highest levels of the Kremlin and they are designed to influence our election. I find that deeply disturbing. ","10/19/2016"
87,"Wallace","Secretary Clinton...","10/19/2016"
88,"Clinton","And I think it's time you take a stand...","10/19/2016"
89,"Trump","She has no idea whether it's Russia, China, or anybody else. ","10/19/2016"
90,"Clinton","I am not quoting myself.","10/19/2016"
91,"Trump","She has no idea.","10/19/2016"
92,"Clinton","I am quoting 17...","10/19/2016"
93,"Trump","Hillary, you have no idea. ","10/19/2016"
94,"Clinton","... 17 intelligence -- do you doubt 17 military and civilian...","10/19/2016"
95,"Trump","And our country has no idea.","10/19/2016"
96,"Clinton","... agencies.","10/19/2016"
97,"Trump","Yeah, I doubt it. I doubt it. ","10/19/2016"
98,"Clinton","Well, he'd rather believe Vladimir Putin than the military and civilian intelligence professionals who are sworn to protect us. I find that just absolutely…","10/19/2016"
99,"CANDIDATES","(CROSSTALK)","10/19/2016"
100,"Trump","She doesn't like Putin because Putin has outsmarted her at every step of the way.","10/19/2016"
101,"Wallace","Mr. Trump...","10/19/2016"
102,"Trump","Excuse me. Putin has outsmarted her in Syria.","10/19/2016"
103,"Wallace","Mr. Trump…","10/19/2016"
104,"CANDIDATES","(CROSSTALK)","10/19/2016"
105,"Trump","He's outsmarted her every step of the way.","10/19/2016"
106,"Wallace","I do get to ask some questions.","10/19/2016"
107,"Trump","Yes, that's fine. ","10/19/2016"
108,"Wallace","And I would like to ask you this direct question. The top national security officials of this country do believe that Russia has been behind these hacks. Even if you don't know for sure whether they are, do you condemn any interference by Russia in the American election? ","10/19/2016"
109,"Trump","By Russia or anybody else.","10/19/2016"
110,"Wallace","You condemn their interference?","10/19/2016"
111,"Trump","Of course I condemn. Of course I -- I don't know Putin. I have no idea.","10/19/2016"
112,"Wallace","I'm not asking -- I'm asking do you condemn?","10/19/2016"
113,"Trump","I never met Putin. This is not my best friend. But if the United States got along with Russia, wouldn't be so bad. Let me tell you, Putin has outsmarted her and Obama at every single step of the way. Whether it's Syria, you name it. Missiles. Take a look at the ""start up"" that they signed. The Russians have said, according to many, many reports, I can't believe they allowed us to do this. They create warheads, and we can't. The Russians can't believe it. She has been outsmarted by Putin. And all you have to do is look at the Middle East. They've taken over. We've spent $6 trillion. They've taken over the Middle East. She has been outsmarted and outplayed worse than anybody I've ever seen in any government whatsoever. ","10/19/2016"
114,"Wallace","We're a long way away from immigration, but I'm going to let you finish this topic. You got about 45 seconds. ","10/19/2016"
115,"Trump","And she always will be.","10/19/2016"
116,"Clinton","I -- I find it ironic that he's raising nuclear weapons. This is a person who has been very cavalier, even casual about the use of nuclear weapons. He's... ","10/19/2016"
117,"Trump","Wrong.","10/19/2016"
118,"Clinton","... advocated more countries getting them, Japan, Korea, even Saudi Arabia. He said, well, if we have them, why don't we use them, which I think is terrifying. But here's the deal. The bottom line on nuclear weapons is that when the president gives the order, it must be followed. There's about four minutes between the order being given and the people responsible for launching nuclear weapons to do so. And that's why 10 people who have had that awesome responsibility have come out and, in an unprecedented way, said they would not trust Donald Trump with the nuclear codes or to have his finger on the nuclear button. ","10/19/2016"
119,"Trump","I have 200 generals...","10/19/2016"
120,"Wallace","Very quickly.","10/19/2016"
121,"Trump","... and admirals, 21 endorsing me, 21 congressional Medal of Honor recipients. As far as Japan and other countries, we are being ripped off by everybody in the -- we're defending other countries. We are spending a fortune doing it. They have the bargain of the century. All I said is, we have to renegotiate these agreements, because our country cannot afford to defend Saudi Arabia, Japan, Germany, South Korea, and many other places. We cannot continue to afford -- she took that as saying nuclear weapons. ","10/19/2016"
122,"Wallace","OK.","10/19/2016"
123,"Trump","Look, she's been proven to be a liar on so many different ways. This is just another lie. ","10/19/2016"
124,"Clinton","Well, I'm just quoting you when you were asked... ","10/19/2016"
125,"Trump","There's no quote. You're not going to find a quote from me.","10/19/2016"
126,"Clinton","... about a potential nuclear -- nuclear competition in Asia, you said, you know, go ahead, enjoy yourselves, folks. That kind... ","10/19/2016"
127,"Trump","And defend yourselves.","10/19/2016"
128,"Clinton","... of language -- well...","10/19/2016"
129,"Trump","And defend yourselves. I didn't say nuclear. And defend yourself.","10/19/2016"
130,"Clinton","The United States has kept the peace -- the United States has kept the peace through our alliances. Donald wants to tear up our alliances. I think it makes the world safer and, frankly, it makes the United States safer. I would work with our allies in Asia, in Europe, in the Middle East, and elsewhere. That's the only way we're going to be able to keep the peace. ","10/19/2016"
131,"Wallace","We're going to -- no, we are going to move on to the next topic, which is the economy. And I hope we handle that as well as we did immigration. You also have very different ideas about how to get the economy growing faster. Secretary Clinton, in your plan, government plays a big role. You see more government spending, more entitlements, more tax credits, more tax penalties. Mr. Trump, you want to get government out with lower taxes and less regulation. ","10/19/2016"
132,"Trump","Yes.","10/19/2016"
133,"Wallace","We're going to drill down into this a little bit more. But in this overview, please explain to me why you believe that your plan will create more jobs and growth for this country and your opponent's plan will not. In this round, you go first, Secretary Clinton. ","10/19/2016"
134,"Clinton","Well, I think when the middle class thrives, America thrives. And so my plan is based on growing the economy, giving middle-class families many more opportunities. I want us to have the biggest jobs program since World War II, jobs in infrastructure and advanced manufacturing. I think we can compete with high-wage countries, and I believe we should. New jobs and clean energy, not only to fight climate change, which is a serious problem, but to create new opportunities and new businesses. I want us to do more to help small business. That's where two- thirds of the new jobs are going to come from. I want us to raise the national minimum wage, because people who live in poverty should not -- who work full-time should not still be in poverty. And I sure do want to make sure women get equal pay for the work we do. I feel strongly that we have to have an education system that starts with preschool and goes through college. That's why I want more technical education in high schools and in community colleges, real apprenticeships to prepare young people for the jobs of the future. I want to make college debt-free and for families making less than $125,000, you will not get a tuition bill from a public college or university if the plan that I worked on with Bernie Sanders is enacted. And we're going to work hard to make sure that it is, because we are going to go where the money is. Most of the gains in the last years since the Great Recession have gone to the very top. So we are going to have the wealthy pay their fair share. We're going to have corporations make a contribution greater than they are now to our country. That is a plan that has been analyzed by independent experts which said that it could produce 10 million new jobs. By contrast, Donald's plan has been analyzed to conclude it might lose 3.5 million jobs. Why? Because his whole plan is to cut taxes, to give the biggest tax breaks ever to the wealthy and to corporations, adding $20 trillion to our debt, and causing the kind of dislocation that we have seen before, because it truly will be trickle-down economics on steroids. So the plan I have I think will actually produce greater opportunities. The plan he has will cost us jobs and possibly lead to another Great Recession. ","10/19/2016"
135,"Wallace","Secretary, thank you. Mr. Trump, why will your plan create more jobs and growth than Secretary Clinton's? ","10/19/2016"
136,"Trump","Well, first of all, before I start on my plan, her plan is going to raise taxes and even double your taxes. Her tax plan is a disaster. And she can say all she wants about college tuition. And I'm a big proponent. We're going to do a lot of things for college tuition. But the rest of the public's going to be paying for it. We will have a massive, massive tax increase under Hillary Clinton's plan. ","10/19/2016"
