295,"Holt","Your two minutes is expired.","9/26/16"
296,"Trump","And they're going to end up getting nuclear. I met with Bibi Netanyahu the other day. Believe me, he's not a happy camper.","9/26/16"
297,"Holt","All right. Mrs. Clinton, Secretary Clinton, you have two minutes.","9/26/16"
298,"Clinton","Well, let me -- let me start by saying, words matter. Words matter when you run for president. And they really matter when you are president. And I want to reassure our allies in Japan and South Korea and elsewhere that we have mutual defense treaties and we will honor them. It is essential that America's word be good. And so I know that this campaign has caused some questioning and worries on the part of many leaders across the globe. I've talked with a number of them. But I want to -- on behalf of myself, and I think on behalf of a majority of the American people, say that, you know, our word is good. It's also important that we look at the entire global situation. There's no doubt that we have other problems with Iran. But personally, I'd rather deal with the other problems having put that lid on their nuclear program than still to be facing that. And Donald never tells you what he would do. Would he have started a war? Would he have bombed Iran? If he's going to criticize a deal that has been very successful in giving us access to Iranian facilities that we never had before, then he should tell us what his alternative would be. But it's like his plan to defeat ISIS. He says it's a secret plan, but the only secret is that he has no plan. So we need to be more precise in how we talk about these issues. People around the word follow our presidential campaigns so closely, trying to get hints about what we will do. Can they rely on us? Are we going to lead the world with strength and in accordance with our values? That's what I intend to do. I intend to be a leader of our country that people can count on, both here at home and around the world, to make decisions that will further peace and prosperity, but also stand up to bullies, whether they're abroad or at home. We cannot let those who would try to destabilize the world to interfere with American interests and security...","9/26/16"
299,"Holt","Your two minutes is...","9/26/16"
300,"Clinton","... to be given any opportunities at all.","9/26/16"
301,"Holt","... is expired.","9/26/16"
302,"Trump","Lester, one thing I'd like to say.","9/26/16"
303,"Holt","Very quickly. Twenty seconds.","9/26/16"
304,"Trump","I will go very quickly. But I will tell you that Hillary will tell you to go to her website and read all about how to defeat ISIS, which she could have defeated by never having it, you know, get going in the first place. Right now, it's getting tougher and tougher to defeat them, because they're in more and more places, more and more states, more and more nations.","9/26/16"
305,"Holt","Mr. Trump...","9/26/16"
306,"Trump","And it's a big problem. And as far as Japan is concerned, I want to help all of our allies, but we are losing billions and billions of dollars. We cannot be the policemen of the world. We cannot protect countries all over the world...","9/26/16"
307,"Holt","We have just...","9/26/16"
308,"Trump","... where they're not paying us what we need.","9/26/16"
309,"Holt","We have just a few final questions...","9/26/16"
310,"Trump","And she doesn't say that, because she's got no business ability. We need heart. We need a lot of things. But you have to have some basic ability. And sadly, she doesn't have that. All of the things that she's talking about could have been taken care of during the last 10 years, let's say, while she had great power. But they weren't taken care of. And if she ever wins this race, they won't be taken care of.","9/26/16"
311,"Holt","Mr. Trump, this year Secretary Clinton became the first woman nominated for president by a major party. Earlier this month, you said she doesn't have, quote, ""a presidential look."" She's standing here right now. What did you mean by that?","9/26/16"
312,"Trump","She doesn't have the look. She doesn't have the stamina. I said she doesn't have the stamina. And I don't believe she does have the stamina. To be president of this country, you need tremendous stamina.","9/26/16"
313,"Holt","The quote was, ""I just don't think she has the presidential look.""","9/26/16"
314,"Trump","You have -- wait a minute. Wait a minute, Lester. You asked me a question. Did you ask me a question? You have to be able to negotiate our trade deals. You have to be able to negotiate, that's right, with Japan, with Saudi Arabia. I mean, can you imagine, we're defending Saudi Arabia? And with all of the money they have, we're defending them, and they're not paying? All you have to do is speak to them. Wait. You have so many different things you have to be able to do, and I don't believe that Hillary has the stamina.","9/26/16"
315,"Holt","Let's let her respond.","9/26/16"
316,"Clinton","Well, as soon as he travels to 112 countries and negotiates a peace deal, a cease-fire, a release of dissidents, an opening of new opportunities in nations around the world, or even spends 11 hours testifying in front of a congressional committee, he can talk to me about stamina.","9/26/16"
317,"Audience","(APPLAUSE)","9/26/16"
318,"Trump","The world -- let me tell you. Let me tell you. Hillary has experience, but it's bad experience. We have made so many bad deals during the last -- so she's got experience, that I agree.","9/26/16"
319,"Audience","(APPLAUSE)","9/26/16"
320,"Trump","But it's bad, bad experience. Whether it's the Iran deal that you're so in love with, where we gave them $150 billion back, whether it's the Iran deal, whether it's anything you can -- name -- you almost can't name a good deal. I agree. She's got experience, but it's bad experience. And this country can't afford to have another four years of that kind of experience.","9/26/16"
321,"Holt","We are at -- we are at the final question.","9/26/16"
322,"Audience","(APPLAUSE)","9/26/16"
323,"Clinton","Well, one thing. One thing, Lester.","9/26/16"
324,"Holt","Very quickly, because we're at the final question now.","9/26/16"
325,"Clinton","You know, he tried to switch from looks to stamina. But this is a man who has called women pigs, slobs and dogs, and someone who has said pregnancy is an inconvenience to employers, who has said...","9/26/16"
326,"Trump","I never said that.","9/26/16"
327,"Clinton",".... women don't deserve equal pay unless they do as good a job as men.","9/26/16"
328,"Trump","I didn't say that.","9/26/16"
329,"Clinton","And one of the worst things he said was about a woman in a beauty contest. He loves beauty contests, supporting them and hanging around them. And he called this woman ""Miss Piggy."" Then he called her ""Miss Housekeeping,"" because she was Latina. Donald, she has a name.","9/26/16"
330,"Trump","Where did you find this? Where did you find this?","9/26/16"
331,"Clinton","Her name is Alicia Machado.","9/26/16"
332,"Trump","Where did you find this?","9/26/16"
333,"Clinton","And she has become a U.S. citizen, and you can bet...","9/26/16"
334,"Trump","Oh, really?","9/26/16"
335,"Clinton","... she's going to vote this November.","9/26/16"
336,"Trump","OK, good. Let me just tell you...","9/26/16"
337,"Audience","(APPLAUSE)","9/26/16"
338,"Holt","Mr. Trump, could we just take 10 seconds and then we ask the final question...","9/26/16"
339,"Trump","You know, Hillary is hitting me with tremendous commercials. Some of it's said in entertainment. Some of it's said -- somebody who's been very vicious to me, Rosie O'Donnell, I said very tough things to her, and I think everybody would agree that she deserves it and nobody feels sorry for her. But you want to know the truth? I was going to say something...","9/26/16"
340,"Holt","Please very quickly.","9/26/16"
341,"Trump","... extremely rough to Hillary, to her family, and I said to myself, ""I can't do it. I just can't do it. It's inappropriate. It's not nice."" But she spent hundreds of millions of dollars on negative ads on me, many of which are absolutely untrue. They're untrue. And they're misrepresentations. And I will tell you this, Lester: It's not nice. And I don't deserve that. But it's certainly not a nice thing that she's done. It's hundreds of millions of ads. And the only gratifying thing is, I saw the polls come in today, and with all of that money...","9/26/16"
342,"Holt","We have to move on to the final question.","9/26/16"
343,"Trump","... $200 million is spent, and I'm either winning or tied, and I've spent practically nothing.","9/26/16"
344,"Audience","(APPLAUSE)","9/26/16"
345,"Holt","One of you will not win this election. So my final question to you tonight, are you willing to accept the outcome as the will of the voters? Secretary Clinton?","9/26/16"
346,"Clinton","Well, I support our democracy. And sometimes you win, sometimes you lose. But I certainly will support the outcome of this election. And I know Donald's trying very hard to plant doubts about it, but I hope the people out there understand: This election's really up to you. It's not about us so much as it is about you and your families and the kind of country and future you want. So I sure hope you will get out and vote as though your future depended on it, because I think it does.","9/26/16"
347,"Holt","Mr. Trump, very quickly, same question. Will you accept the outcome as the will of the voters? TRUMP:","9/26/16"
348,"Trump","The other day, we were deporting 800 people. And perhaps they passed the wrong button, they pressed the wrong button, or perhaps worse than that, it was corruption, but these people that we were going to deport for good reason ended up becoming citizens. Ended up becoming citizens. And it was 800. And now it turns out it might be 1,800, and they don't even know.","9/26/16"
349,"Holt","Will you accept the outcome of the election?","9/26/16"
350,"Trump","Look, here's the story. I want to make America great again. I'm going to be able to do it. I don't believe Hillary will. The answer is, if she wins, I will absolutely support her.","9/26/16"
351,"Audience","(APPLAUSE)","9/26/16"
352,"Holt","All right. Well, that is going to do it for us. That concludes our debate for this evening, a spirit one. We covered a lot of ground, not everything as I suspected we would. The next presidential debates are scheduled for October 9th at Washington University in St. Louis and October 19th at the University of Nevada Las Vegas. The conversation will continue. A reminder. The vice presidential debate is scheduled for October 4th at Longwood University in Farmville, Virginia. My thanks to Hillary Clinton and to Donald Trump and to Hofstra University for hosting us tonight. Good night, everyone.","9/26/16"
1,"Quijano","Good evening. From Longwood University in Farmville, Virginia, and welcome to the first, and only, vice presidential debate of 2016, sponsored by the Commission on Presidential Debates. I'm Elaine Quijano, anchor at CBSN, and correspondent for CBS News. It's an honor to moderate this debate between Senator Tim Kaine and Governor Mike Pence. Both are longtime public servants who are also proud fathers of sons serving in the U.S. Marines. The campaigns have agreed to the rules of this 90-minute debate. There will be nine different segments covering domestic and foreign policy issues. Each segment will begin with a question to both candidates who will each have two minutes to answer. Then I'll ask follow-up questions to facilitate a discussion between the candidates. By coin toss, it's been determined that Senator Kaine will be first to answer the opening question.","10/4/16"
2,"Quijano","We have an enthusiastic audience tonight. They've agreed to only express that enthusiasm once at the end of the debate and right now as we welcome Governor Mike Pence and Senator Tim Kaine. (","10/4/16"
3,"Audience","(APPLAUSE)","10/4/16"
4,"Quijano","Gentlemen, welcome. It truly is a privilege to be with both of you tonight. I'd like to start with the topic of presidential leadership. Twenty-eight years ago tomorrow night, Lloyd Bentsen said the vice presidential debate was not about the qualifications for the vice presidency, but about how if tragedy should occur, the vice president has to step in without any margin for error, without time for preparation, to take over the responsibility for the biggest job in the world. What about your qualities, your skills, and your temperament equip you to step into that role at a moment's notice? Senator Kaine?","10/4/16"
5,"Kaine","Elaine, thank you for being here tonight, and, Governor Pence, welcome. It is so great to be back at Longwood University in Farmville, Virginia. This is a very special place. Sixty-five years ago, a young, courageous woman, Barbara Johns, led a walkout of her high school, Moton High School. She made history by protesting school segregation. She believed our nation was stronger together. And that walkout led to the Brown v. Board of Education decision that moved us down the path toward equality. I am so proud to be running with another strong, history-making woman, Hillary Clinton, to be president of the United States. I'm proud because her vision of stronger together, building an economy that works for all, not just those at the top, being safe in the world not only with a strong military, but also strong alliances to battle terrorism and climate change, and also to build a community of respect, just like Barbara Johns tried to do 65 years ago. That's why I'm so proud to be her running mate. Hillary told me why she asked me to be her running mate. She said the test of a Clinton administration will not be the signing of a bill or the passage of a bill. It'll be whether we can make somebody's life better, whether we can make a classroom better learning environment for schoolkids or teachers, whether we can make a safer -- it's going to be about results. And she said to me, you've been a missionary and a civil rights lawyer. You've been a city councilman and mayor. You've been a lieutenant governor and governor and now a U.S. senator. I think you will help me figure out how to govern this nation so that we always keep in mind that the success of the administration is the difference we make in people's lives. And that's what I bring to the ticket, that experience having served at all levels of government. But my primary role is to be Hillary Clinton's right-hand person and strong supporter as she puts together the most historic administration possible. And I relish that role. I'm so proud of her.","10/4/16"
6,"Kaine","I'll just say this: We trust Hillary Clinton, my wife and I, and we trust her with the most important thing in our life. We have a son deployed overseas in the Marine Corps right now. We trust Hillary Clinton as president and commander-in-chief, but the thought of Donald Trump as commander-in-chief scares us to death.","10/4/16"
7,"Quijano","Governor Pence?","10/4/16"
8,"Pence","Well, first off, thank you, Elaine, and thank you to -- thank you to Norwood University for their wonderful hospitality and the Commission on Presidential Debates. It's deeply humbling for me to be here, to be surrounded by my -- my wonderful family. And, Senator Kaine, it's an honor to be here with you, as well. And I just -- I also want to say -- I want to say thanks to everyone that's looking in tonight, who understands what an enormously important time this is in the life of our nation. For the last seven-and-a-half years, we've seen America's place in the world weakened. We've seen an economy stifled by more taxes, more regulation, a war on coal, and a failing health care reform come to be known as Obamacare, and the American people know that we need to make a change. And so I want to thank all of you for being -- being with us tonight.","10/4/16"
9,"Pence","I also want to thank Donald Trump for making that call and inviting us to be a part of this ticket. I have to tell you, I'm a -- I'm a small-town boy from a place not too different from Farmville. I grew up with a cornfield in my backyard. My grandfather had immigrated to this country when he was about my son's age. My mom and dad built a -- everything that matters in a small town in Southern Indiana. They built a family and -- and a good name and a business. And they raised a family. And I dreamed some day of representing my home town in Washington, D.C., but I -- honestly, Elaine, I never imagined -- never imagined I'd have the opportunity to be governor of the state that I love, let alone be sitting at a table like this in this kind of a position. So to answer your question, I would say I -- I would hope that if -- if the responsibility ever fell to me in this role, that I would meet it with the way that I'm going to meet the responsibility should I be elected vice president of the United States. And that's to bring a lifetime of experience, a lifetime growing up in a small town, a lifetime where I've served in the Congress of the United States, where -- where I've led a state that works in the great state of Indiana, and whatever other responsibilities might follow from this, I -- I would hope and, frankly, I would pray to be able to meet that moment with that -- that lifetime of experience.","10/4/16"
10,"Quijano","Senator Kaine, on the campaign trail, you praised Secretary Clinton's character, including her commitment to public service, yet 60 percent of voters don't think she's trustworthy. Why do so many people distrust her? Is it because they have questions about her e-mails and the Clinton Foundation?","10/4/16"
11,"Kaine","Elaine, let me tell you why I trust Hillary Clinton. Here's what people should look at as they look at a public servant. Do they have a passion in their life that showed up before they were in public life? And have they held onto that passion throughout their life, regardless of whether they were in office or not, succeeding or failing? Hillary Clinton has that passion. From a time as a kid in a Methodist youth group in the suburbs of Chicago, she has been focused on serving others with a special focus on empowering families and kids. As a civil rights lawyer in the South, with the Children's Defense Fund, first lady of Arkansas and this country, senator, secretary of state, it's always been about putting others first. And that's a sharp contrast with Donald Trump. Donald Trump always puts himself first. He built a business career, in the words of one of his own campaign staffers, ""off the backs of the little guy."" And as a candidate, he started his campaign with a speech where he called Mexicans rapists and criminals, and he has pursued the discredited and really outrageous lie that President Obama wasn't born in the United States. It is so painful to suggest that we go back to think about these days where an African-American could not be a citizen of the United States. And I can't imagine how Governor Pence can defend the insult- driven selfish ""me first"" style of Donald Trump.","10/4/16"
12,"Quijano","Governor Pence, let me ask you, you have said Donald Trump is, quote, ""thoughtful, compassionate, and steady."" Yet 67 percent of voters feel he is a risky choice, and 65 percent feel he does not have the right kind of temperament to be president. Why do so many Americans think Mr. Trump is simply too erratic?","10/4/16"
13,"Pence","Well, let me -- let me say first and foremost that, Senator, you and Hillary Clinton would know a lot about an insult- driven campaign. It really is remarkable. At a time when literally, in the wake of Hillary Clinton's tenure as secretary of state, where she was the architect of the Obama administration's foreign policy, we see entire portions of the world, particularly the wider Middle East, literally spinning out of control. I mean, the situation we're watching hour by hour in Syria today is the result of the failed foreign policy and the weak foreign policy that Hillary Clinton helped lead in this administration and create. The newly emboldened -- the aggression of Russia, whether it was in Ukraine or now they're heavy-handed approach...","10/4/16"
14,"Kaine","You guys love Russia. You both have said...","10/4/16"
15,"Pence","... their heavy-handed approach.","10/4/16"
16,"Kaine","You both have said -- you both have said Vladimir Putin is a better leader than the president.","10/4/16"
17,"Pence","Well...","10/4/16"
18,"CANDIDATES","(CROSSTALK)","10/4/16"
19,"Quijano","Well, we're going to get to Russia in just a moment. But I do want to get back to the question at...","10/4/16"
20,"Pence","But in the midst -- Elaine, thank you. Thank you. Thank you, Senator, I'll...","10/4/16"
21,"Kaine","These guys have praised Vladimir Putin as a great leader. How can that...","10/4/16"
22,"CANDIDATES","(CROSSTALK)","10/4/16"
23,"Quijano","Yes, and we will get to that, Senator. We do have that coming up here. But in the meantime, the questions...","10/4/16"
24,"Pence","Well, Senator, I must have hit a...","10/4/16"
25,"CANDIDATES","(CROSSTALK)","10/4/16"
26,"Pence","I must have hit a nerve here.","10/4/16"
27,"Quijano","Why the disconnect?","10/4/16"
28,"Pence","Because at a time of great challenge in the life of this nation, where we've weakened America's place in the world, stifled America's economy, the campaign of Hillary Clinton and Tim Kaine has been an avalanche of insults. Look, to get to your question about trustworthiness, Donald Trump has built a business through hard times and through good times. He's brought an extraordinary business acumen. He's employed tens of thousands of people in this country.","10/4/16"
29,"Kaine","And paid few taxes and lost a billion a year.","10/4/16"
30,"CANDIDATES","(CROSSTALK)","10/4/16"
31,"Quijano","And why the disconnect with your running mate?","10/4/16"
32,"Pence","But there's a -- there's a reason why people question the trustworthiness of Hillary Clinton. And that's because they're paying attention. I mean, the reality is, when she was secretary of state, Senator, come on. She had a Clinton Foundation accepting contributions from foreign governments.","10/4/16"
33,"Kaine","You are Donald Trump's apprentice. Let me talk about this...","10/4/16"
34,"CANDIDATES","(CROSSTALK)","10/4/16"
35,"Pence","Senator, I think I'm still on my time.","10/4/16"
36,"Kaine","Well, I think -- isn't this a discussion?","10/4/16"
37,"Quijano","This is our open discussion.","10/4/16"
38,"Kaine","Yeah, let's talk about the state of...","10/4/16"
39,"CANDIDATES","(CROSSTALK)","10/4/16"
40,"Pence","Well, let me interrupt -- let me interrupt you and finish my sentence, if I can.","10/4/16"
41,"Kaine","Finish your sentence.","10/4/16"
42,"Pence","The Clinton Foundation accepted foreign contributions from foreign governments and foreign donors while she was secretary of state.","10/4/16"
43,"Kaine","OK, now I can weigh in. Now...","10/4/16"
44,"Pence","She had a private server...","10/4/16"
45,"Kaine","Now, I get to weigh in. Now, let me just say this...","10/4/16"
46,"Pence","... that was discovered...","10/4/16"
47,"CANDIDATES","(CROSSTALK)","10/4/16"
48,"Quijano","... Senator, you have an opportunity to respond.","10/4/16"
49,"Pence","... keep that pay to play process out of the reach of the public.","10/4/16"
50,"Kaine","Governor Pence -- Governor Pence doesn't think the world's going so well and he, you know, is going to say it's everybody's fault.","10/4/16"
51,"Pence","Do you?","10/4/16"
52,"Kaine","Let me tell you this. When Hillary Clinton became secretary of state, Governor Pence, did you know that Osama bin Laden was alive?","10/4/16"
53,"Pence","Yes.","10/4/16"
54,"Kaine","Do you know that we had 175,000 troops deployed in the battlefield in Iraq and Afghanistan? Do you know that Iran was racing toward a nuclear weapon and Russia was expanding its stockpile? Under Secretary Clinton's leadership, she was part of the national team, public safety team that went after and revived the dormant hunt against bin Laden and wiped him off the face of the Earth. She worked to deal with the Russians to reduce their chemical weapons stockpile. She worked a tough negotiation with nations around the world to eliminate the Iranian nuclear weapons program without firing a shot.","10/4/16"
55,"Pence","Eliminate the Iranian nuclear weapons program?","10/4/16"
56,"Kaine","Absolutely, without firing a shot. And instead of 175,000 American troops deployed overseas, we now have 15,000.","10/4/16"
57,"Pence","Right and...","10/4/16"
58,"Kaine","These are very, very good things.","10/4/16"
59,"Pence","And Iraq has been overrun by ISIS, because Hillary Clinton failed to renegotiate...","10/4/16"
60,"Kaine","Well, if you want to put more American troops in Iraq, you can propose that.","10/4/16"
61,"Pence","Hillary Clinton -- Hillary Clinton -- Hillary Clinton failed to renegotiate a status of forces agreement...","10/4/16"
62,"Kaine","No, that is incorrect. That's incorrect.","10/4/16"
63,"Pence","And so we removed -- we removed all of our...","10/4/16"
64,"Quijano","Gentlemen, we'll get to...","10/4/16"
65,"CANDIDATES","(CROSSTALK)","10/4/16"
66,"Pence","... troops from Iraq, and ISIS was able to be conjured up in that vacuum.","10/4/16"
67,"Kaine","But I'd like to correct...","10/4/16"
68,"Pence","... and overrun vast areas of Iraq.","10/4/16"
69,"Kaine","Governor, President Bush said we would leave Iraq at the end of 2011. And, Elaine, Iraq didn't want our troops to stay, and they wouldn't give us the protection for our troops. And guess what? If a nation where our troops are serving does not want us to stay, we're not going to stay without their protection.","10/4/16"
70,"Pence","It was a failure of the secretary of state...","10/4/16"
71,"Quijano","We need to move on to the next topic, gentlemen.","10/4/16"
72,"Kaine","If Governor Pence wants to put more troops back in Iraq, that's...","10/4/16"
73,"Quijano","There are a lot of people wondering in this country about the economy. Let's turn to the issue of the economy.","10/4/16"
74,"Kaine","OK.","10/4/16"
75,"Quijano","According to the nonpartisan Committee for a Responsible Federal Budget, neither of your economic plans will reduce the growing $19 trillion gross national debt. In fact, your plans would add even more to it. Both of you were governors who balanced state budgets. Are you concerned that adding more to the debt could be disastrous for the country. Governor Pence?","10/4/16"
76,"Pence","I think the fact that -- that under this past administration was of which Hillary Clinton was a part, we've almost doubled the national debt is atrocious. I mean, I'm very proud of the fact that -- I come from a state that works. The state of Indiana has balanced budgets. We cut taxes, we've made record investments in education and in infrastructure, and I still finish my term with $2 billion in the bank. That's a little bit different than when Senator Kaine was governor here in Virginia. He actually -- he actually tried to raise taxes by about $4 billion. He left his state about $2 billion in the hole. In the state of Indiana, we've cut unemployment in half; unemployment doubled when he was governor.","10/4/16"
77,"Pence","But I think he's a very fitting running mate for Hillary Clinton, because in the wake of a season where American families are struggling in this economy under the weight of higher taxes and Obamacare and the war on coal and the stifling avalanche of regulation coming out of this administration, Hillary Clinton and Tim Kaine want more of the same. It really is remarkable that they actually are advocating a trillion dollars in tax increases, which I get that. You tried to raise taxes here in Virginia and were unsuccessful. But a trillion dollars in tax increases, more regulation, more of the same war on coal, and more of Obamacare that now even former President Bill Clinton calls Obamacare a crazy plan. But Hillary Clinton and Tim Kaine want to build on Obamacare. They want to expand it into a single-payer program. And for all the world, Hillary Clinton just thinks Obamacare is a good start. Look, Donald Trump and I have a plan to get this economy moving again just the way that it worked in the 1980s, just the way it worked in the 1960s, and that is by lowering taxes across the board for working families, small businesses and family farms, ending the war on coal that is hurting jobs and hurting this economy even here in Virginia, repealing Obamacare lock, stock, and barrel, and repealing all of the executive orders that Barack Obama has signed that are stifling economic growth in this economy. We can get America moving again. Put on top of that the kind of trade deals that'll put the American worker first, and you've got a prescription for real growth. And when you get the economy growing, Elaine, that's when you can deal with the national debt. When we get back to 3.5 percent to 4 percent growth with Donald Trump's plan will do, then we're going to have the resources to meet our nation's needs at home and abroad, and we're going to have the ability to bring down the national debt.","10/4/16"
78,"Quijano","Senator Kaine?","10/4/16"
79,"Kaine","Elaine, on the economy, there's a fundamental choice for the American electorate. Do you want a ""you're hired"" president in Hillary Clinton or do you want a ""you're fired"" president in Donald Trump? I think that's not such a hard choice. Hillary and I have a plan that's on the table that's a ""you're hired"" plan. Five components. First thing we do is we invest in manufacturing, infrastructure, and research in the clean energy jobs of tomorrow. Second thing is we invest in our workforce, from pre-K education to great teachers to debt-free college and tuition-free college for families that make less than $125,000 a year. Third, we promote fairness by raising the minimum wage, so you can't work full-time and be under the poverty level, and by paying women equal pay for equal work. Fourth, we promote small business growth, just as we've done in Virginia, to make it easier to start and grow small businesses. Hillary and I each grew up in small-business families. My dad, who ran an iron working and welding shop, is here tonight. And, fifth, we have a tax plan that targets tax relief to middle- class individuals and small businesses and asks those at the very top who've benefited as we've come out of recession to pay more.","10/4/16"
80,"Kaine","The Trump plan is a different plan. It's a ""you're fired"" plan. And there's two key elements to it. First, Donald Trump said wages are too high. And both Donald Trump and Mike Pence think we ought to eliminate the federal minimum wage. Mike Pence, when he was in Congress, voted against raising the minimum wage above $5.15. And he has been a one-man bulwark against minimum wage increases in Indiana. The second component of the plan is massive tax breaks for the very top, trillions of dollars of tax breaks for people just like Donald Trump. The problem with this, Elaine, is that's exactly what we did 10 years ago and it put the economy into the deepest recession -- the deepest recession since the 1930s. Independent analysts say the Clinton plan would grow the economy by 10.5 million jobs. The Trump plan would cost 3.5 million jobs. And Donald Trump -- why would he do this? Because his tax plan basically helps him. And if he ever met his promise and he gave his tax returns to the American public like he said he would, we would see just how much his economic plan is really a Trump-first plan.","10/4/16"
81,"Quijano","On that point, Governor Pence, recently the New York Times released part of Mr. Trump's 1995 tax return and reported that he could have avoided paying federal income taxes for years. Yesterday, Mr. Trump said he brilliantly used the laws to pay as little tax as legally possible. Does that seem fair to you?","10/4/16"
82,"Pence","Well, first, let me say, I appreciated the ""you're hired,"" ""you're fired"" thing, Senator. You use that a whole lot. And I think your running mate used a lot of pre-done lines. Look, what -- what you all just heard out there is more taxes, $2 trillion in more spending, more deficits, more debt, more government. And if you think that's all working, then you look at the other side of the table. I mean, the truth of the matter is, the policies of this administration, which Hillary Clinton and Senator Kaine want to continue, have run this economy into a ditch. We're in the...","10/4/16"
83,"Kaine","Fifteen million new jobs?","10/4/16"
84,"Pence","... slowest economic recovery since the Great Depression.","10/4/16"
85,"Kaine","Fifteen million new jobs?","10/4/16"
86,"Quijano","Governor...","10/4/16"
87,"CANDIDATES","(CROSSTALK)","10/4/16"
88,"Pence","There are millions more people living in poverty today than the day that Barack Obama with Hillary Clinton at his side...","10/4/16"
89,"Kaine","And the poverty level and the median income...","10/4/16"
90,"Pence","... stepped into the Oval Office.","10/4/16"
91,"Kaine","... improved dramatically between 2014 and 2015.","10/4/16"
92,"Pence","You -- honestly, Senator, you can roll out the numbers and the sunny side, but I got to tell you, people in Scranton know different. People in Fort Wayne, Indiana, know different. I mean, this economy is struggling. The answer to this economy is not more taxes.","10/4/16"
93,"Kaine","But it's not the giveaway tax relief to the folks at the top.","10/4/16"
94,"Pence","It's not more spending...","10/4/16"
95,"CANDIDATES","(CROSSTALK)","10/4/16"
96,"Kaine","I am interested to hear whether he'll defend his running mate's not releasing taxes and not paying taxes.","10/4/16"
97,"Pence","Absolutely I will.","10/4/16"
98,"Quijano","Governor, with all due respect, the question was about whether it seems fair to you that Mr. Trump said he brilliantly used the laws to pay as little tax as legally possible.","10/4/16"
99,"Pence","Well, this is probably the difference between Donald Trump and Hillary Clinton and Senator Kaine. And, I mean, Hillary Clinton and Senator Kaine -- God bless you for it, career public servants, that's great -- Donald Trump is a businessman, not a career politician. He actually built a business. Those tax returns that were -- that came out publicly this week show that he faced some pretty tough times 20 years ago. But like virtually every other business, including the New York Times not too long ago, he used what's called net operating loss. We have a tax code, Senator, that actually is designed to encourage entrepreneurship in this country.","10/4/16"
100,"Kaine","But why won't he release his tax returns?","10/4/16"
101,"Pence","Well, we're answering the question about -- about a business thing, is he...","10/4/16"
102,"Kaine","I do want to come back to that, but...","10/4/16"
103,"Pence","His tax returns -- his tax returns showed he went through a very difficult time, but he used the tax code just the way it's supposed to be used. And he did it brilliantly.","10/4/16"
104,"Kaine","How do you know that? You haven't seen his tax returns.","10/4/16"
105,"Pence","He created a runway -- because he's created a business that's worth billions of dollars today.","10/4/16"
106,"Kaine","How do you know that?","10/4/16"
107,"Pence","And with regard to paying taxes, this whole riff about not paying taxes and people saying he didn't pay taxes for years, Donald Trump has created tens of thousands of jobs. And he's paid payroll taxes, sales taxes, property taxes...","10/4/16"
108,"Kaine","Elaine, let me talk about something.","10/4/16"
109,"Quijano","Senator, I'm going to give you about 30 seconds to respond, and I have question on Social Security for you.","10/4/16"
110,"Kaine","OK.","10/4/16"
111,"Pence","The only issue on taxes -- Hillary Clinton is going to raise taxes, and Donald Trump and I are going to cut them.","10/4/16"
112,"Kaine","Donald Trump started this campaign in 2014 and he said, ""If I run for president, I will absolutely release my taxes."" He's broken his first...","10/4/16"
113,"Pence","And he will.","10/4/16"
114,"Kaine","He's broken his first promise. Second, he stood on the stage...","10/4/16"
115,"Pence","He hasn't broken his promise. He said he's...","10/4/16"
116,"Kaine","He stood on the stage last week and when Hillary said, you haven't been paying taxes, he said, ""That makes me smart."" So it's smart not to pay for our military? It's smart not to pay for veterans? It's smart not to pay for teachers? And I guess all of us who do pay for those things, I guess we're stupid. And the last thing I'll say is this...","10/4/16"
117,"Pence","Senator, do you take all the deductions that you're entitled to?","10/4/16"
118,"Kaine","The last thing -- the last thing I want to ask Governor Pence is...","10/4/16"
119,"Pence","I do.","10/4/16"
120,"Kaine","Governor Pence had to give Donald Trump his tax returns to show he was qualified to be vice president. Donald Trump must give the American public his tax returns to show that he's qualified to be president. And he's breaking his promise.","10/4/16"
121,"Pence","Elaine, I have to respond to this.","10/4/16"
122,"Quijano","You get very little time, 20 seconds.","10/4/16"
123,"Pence","I'll be -- I'll be very respectful.","10/4/16"
124,"Quijano","Governor?","10/4/16"
125,"Pence","Look, Donald Trump has filed over 100 pages of financial disclosure, which is what the law requires.","10/4/16"
126,"Kaine","But he said he would release his tax returns.","10/4/16"
127,"Quijano","All right, Gentlemen...","10/4/16"
128,"Pence","The American people can review that. And he's going -- Senator, he's going to release his tax returns when the audit is over...","10/4/16"
129,"Quijano","... I need to ask you about Social Security...","10/4/16"
130,"Kaine","Richard Nixon released tax returns when he was under audit.","10/4/16"
131,"Pence","They're going to raise your taxes. We're going to cut your taxes.","10/4/16"
132,"Quijano","Gentlemen...","10/4/16"
133,"Kaine","If you can't meet Nixon's standard...","10/4/16"
134,"Quijano","The people at home cannot understand either one of you when you speak over each other. I would please ask you to wait until it is that the other is finished.","10/4/16"
135,"Kaine","All right. We're having fun up here.","10/4/16"
136,"Quijano","Senator Kaine, on the issue of Social Security, in 18 years, when the Social Security Trust Funds run out of money, you'll be 76. The Committee for a Responsible Federal Budget estimates your benefits could be cut by as much as $7,500 per year. What would your administration do to prevent this cut?","10/4/16"
